
+===============================================================================================+
|   ____    _    _____ _____   ___ _   _    ____    ___     _______         ____    ___   ___   |
|  / ___|  / \  |  ___| ____| |_ _| \ | |  / ___|  / \ \   / / ____| __   _|___ \  / _ \ / _ \  |
|  \___ \ / _ \ | |_  |  _|    | ||  \| | | |     / _ \ \ / /|  _|   \ \ / / __) || | | | | | | |
|   ___) / ___ \|  _| | |___   | || |\  | | |___ / ___ \ V / | |___   \ V / / __/ | |_| | |_| | |
|  |____/_/   \_\_|   |_____| |___|_| \_|  \____/_/   \_\_/  |_____|   \_/ |_____(_)___(_)___/  |
|                                                                                               |
+===============================================================================================+
|                                                                                               |
| Mesh info:                                                                                    |
+---------------+------------+------------------------------------------+-----------------------+
| # of elements | # of nodes | Location                                 |                       |
+---------------+------------+------------------------------------------+-----------------------+
| 32839         | 7474       | ../../../../grids/cavern_regular_1200_3D |                       |
+---------------+------------+------------------------------------------+-----------------------+
|                                                                                               |
| Partition(s) info:                                                                            |
+-------------+---------------+------------+----------------------------------------------------+
| Partition # | # of elements | # of nodes |                                                    |
+-------------+---------------+------------+----------------------------------------------------+
|      1      |     32839     |    7474    |                                                    |
+-------------+---------------+------------+----------------------------------------------------+
|                                                                                               |
| Solver info:                                                                                  |
+----------+---------+----------+--------+------------------------------------------------------+
| KSP_type | PC_type |   rtol   | max_it |                                                      |
+----------+---------+----------+--------+------------------------------------------------------+
|    cg    |   asm   | 1.0e-10  |  100   |                                                      |
+----------+---------+----------+--------+------------------------------------------------------+
|                                                                                               |
| Constitutive model:                                                                           |
+---------------+--------------------------------------------------+----------------------------+
| Element type  | List of elements                                 |                            |
+---------------+--------------------------------------------------+----------------------------+
| elastic       | spring                                           |                            |
| non-elastic   | kelvin, creep_dislocation, creep_pressure, desai |                            |
| thermoelastic |                                                  |                            |
+---------------+--------------------------------------------------+----------------------------+
|                                                                                               |
| Output info:                                                                                  |
+--------------------+------------------+-------------------------+-----------------------------+
| Location           | Field name       | Label name              |                             |
+--------------------+------------------+-------------------------+-----------------------------+
| output/case_leaching_linear_power_generation(180)_365days_SA_SIC_regular1200/operation | u                | Displacement (m)       |
| output/case_leaching_linear_power_generation(180)_365days_SA_SIC_regular1200/operation | eps_tot          | Total strain (-)       |
| output/case_leaching_linear_power_generation(180)_365days_SA_SIC_regular1200/operation | eps_vp           | Viscoplastic strain (-)|
| output/case_leaching_linear_power_generation(180)_365days_SA_SIC_regular1200/operation | alpha            | Hardening parameter (-)|
| output/case_leaching_linear_power_generation(180)_365days_SA_SIC_regular1200/operation | Fvp              | Yield function (-)     |
| output/case_leaching_linear_power_generation(180)_365days_SA_SIC_regular1200/operation | p_elems          | Mean stress (Pa)       |
| output/case_leaching_linear_power_generation(180)_365days_SA_SIC_regular1200/operation | q_elems          | Von Mises stress (Pa)  |
| output/case_leaching_linear_power_generation(180)_365days_SA_SIC_regular1200/operation | sig              | Stress (Pa)            |
+--------------------+------------------+-------------------------+-----------------------------+
|                                                                                               |
+--------------+-----------+--------------------+------------+------------------+---------------+
| Step counter | dt (hour) | t / t_final (hour) | # of iters | Non-linear error |               |
|     5041     |   1.000   | 9006.000 / 9480.0  |     3      |    4.0953e-09    |               |
|     5042     |   1.000   | 9007.000 / 9480.0  |     3      |    6.0855e-09    |               |
|     5043     |   1.000   | 9008.000 / 9480.0  |     3      |    3.7856e-09    |               |
|     5044     |   1.000   | 9009.000 / 9480.0  |     3      |    5.4714e-09    |               |
|     5045     |   1.000   | 9010.000 / 9480.0  |     3      |    3.4966e-09    |               |
|     5046     |   1.000   | 9011.000 / 9480.0  |     3      |    4.9314e-09    |               |
|     5047     |   1.000   | 9012.000 / 9480.0  |     3      |    3.2283e-09    |               |
|     5048     |   1.000   | 9013.000 / 9480.0  |     3      |    4.4553e-09    |               |
|     5049     |   1.000   | 9014.000 / 9480.0  |     3      |    2.9803e-09    |               |
|     5050     |   1.000   | 9015.000 / 9480.0  |     3      |    4.0341e-09    |               |
|     5051     |   1.000   | 9016.000 / 9480.0  |     3      |    2.7519e-09    |               |
|     5052     |   1.000   | 9017.000 / 9480.0  |     3      |    3.6608e-09    |               |
|     5053     |   1.000   | 9018.000 / 9480.0  |     3      |    2.5419e-09    |               |
|     5054     |   1.000   | 9019.000 / 9480.0  |     3      |    3.3290e-09    |               |
|     5055     |   1.000   | 9020.000 / 9480.0  |     3      |    2.3494e-09    |               |
|     5056     |   2.000   | 9022.000 / 9480.0  |     4      |    1.7434e-12    |               |
|     5057     |   2.000   | 9024.000 / 9480.0  |     3      |    7.9325e-09    |               |
|     5058     |   2.000   | 9026.000 / 9480.0  |     3      |    9.6308e-09    |               |
|     5059     |   2.000   | 9028.000 / 9480.0  |     3      |    6.7719e-09    |               |
|     5060     |   2.000   | 9030.000 / 9480.0  |     3      |    8.0357e-09    |               |
|     5061     |   2.000   | 9032.000 / 9480.0  |     3      |    5.8071e-09    |               |
|     5062     |   2.000   | 9034.000 / 9480.0  |     3      |    6.7629e-09    |               |
|     5063     |   2.000   | 9036.000 / 9480.0  |     3      |    5.0063e-09    |               |
|     5064     |   2.000   | 9038.000 / 9480.0  |     3      |    5.7405e-09    |               |
|     5065     |   2.000   | 9040.000 / 9480.0  |     3      |    4.3416e-09    |               |
|     5066     |   2.000   | 9042.000 / 9480.0  |     3      |    4.9137e-09    |               |
|     5067     |   2.000   | 9044.000 / 9480.0  |     3      |    3.7893e-09    |               |
|     5068     |   2.000   | 9046.000 / 9480.0  |     3      |    4.2412e-09    |               |
|     5069     |   2.000   | 9048.000 / 9480.0  |     3      |    3.3294e-09    |               |
|     5070     |   2.000   | 9050.000 / 9480.0  |     3      |    3.6912e-09    |               |
|     5071     |   2.000   | 9052.000 / 9480.0  |     3      |    2.9455e-09    |               |
|     5072     |   2.000   | 9054.000 / 9480.0  |     3      |    3.2394e-09    |               |
|     5073     |   2.000   | 9056.000 / 9480.0  |     3      |    2.6243e-09    |               |
|     5074     |   2.000   | 9058.000 / 9480.0  |     3      |    2.8666e-09    |               |
|     5075     |   2.000   | 9060.000 / 9480.0  |     3      |    2.3547e-09    |               |
|     5076     |   2.000   | 9062.000 / 9480.0  |     3      |    2.5572e-09    |               |
|     5077     |   2.000   | 9064.000 / 9480.0  |     3      |    2.1279e-09    |               |
|     5078     |   2.000   | 9066.000 / 9480.0  |     3      |    2.2991e-09    |               |
|     5079     |   2.000   | 9068.000 / 9480.0  |     3      |    1.9363e-09    |               |
|     5080     |   2.000   | 9070.000 / 9480.0  |     3      |    2.0827e-09    |               |
|     5081     |   2.000   | 9072.000 / 9480.0  |     3      |    1.7739e-09    |               |
|     5082     |   2.000   | 9074.000 / 9480.0  |     3      |    1.9003e-09    |               |
|     5083     |   2.000   | 9076.000 / 9480.0  |     3      |    1.6357e-09    |               |
|     5084     |   2.000   | 9078.000 / 9480.0  |     3      |    1.7459e-09    |               |
|     5085     |   2.000   | 9080.000 / 9480.0  |     3      |    1.5177e-09    |               |
|     5086     |   2.000   | 9082.000 / 9480.0  |     3      |    1.6146e-09    |               |
|     5087     |   2.000   | 9084.000 / 9480.0  |     3      |    1.4167e-09    |               |
|     5088     |   2.000   | 9086.000 / 9480.0  |     3      |    1.5024e-09    |               |
|     5089     |   2.000   | 9088.000 / 9480.0  |     3      |    1.3298e-09    |               |
|     5090     |   2.000   | 9090.000 / 9480.0  |     3      |    1.4061e-09    |               |
|     5091     |   2.000   | 9092.000 / 9480.0  |     3      |    1.2547e-09    |               |
|     5092     |   2.000   | 9094.000 / 9480.0  |     3      |    1.3231e-09    |               |
|     5093     |   2.000   | 9096.000 / 9480.0  |     3      |    1.1898e-09    |               |
|     5094     |   2.000   | 9098.000 / 9480.0  |     3      |    1.2514e-09    |               |
|     5095     |   2.000   | 9100.000 / 9480.0  |     3      |    1.1333e-09    |               |
|     5096     |   2.000   | 9102.000 / 9480.0  |     3      |    1.1895e-09    |               |
|     5097     |   2.000   | 9104.000 / 9480.0  |     3      |    1.0841e-09    |               |
|     5098     |   2.000   | 9106.000 / 9480.0  |     3      |    1.1364e-09    |               |
|     5099     |   2.000   | 9108.000 / 9480.0  |     3      |    1.0412e-09    |               |
|     5100     |   2.000   | 9110.000 / 9480.0  |     3      |    1.0906e-09    |               |
|     5101     |   2.000   | 9112.000 / 9480.0  |     3      |    1.0035e-09    |               |
|     5102     |   2.000   | 9114.000 / 9480.0  |     3      |    1.0513e-09    |               |
|     5103     |   2.000   | 9116.000 / 9480.0  |     3      |    9.7055e-10    |               |
|     5104     |   2.000   | 9118.000 / 9480.0  |     3      |    1.0175e-09    |               |
|     5105     |   2.000   | 9120.000 / 9480.0  |     3      |    9.4176e-10    |               |
|     5106     |   2.000   | 9122.000 / 9480.0  |     3      |    9.8859e-10    |               |
|     5107     |   2.000   | 9124.000 / 9480.0  |     3      |    9.1660e-10    |               |
|     5108     |   2.000   | 9126.000 / 9480.0  |     3      |    9.6388e-10    |               |
|     5109     |   2.000   | 9128.000 / 9480.0  |     3      |    8.9465e-10    |               |
|     5110     |   2.000   | 9130.000 / 9480.0  |     3      |    9.4280e-10    |               |
|     5111     |   2.000   | 9132.000 / 9480.0  |     3      |    8.7565e-10    |               |
|     5112     |   2.000   | 9134.000 / 9480.0  |     3      |    9.2487e-10    |               |
|     5113     |   2.000   | 9136.000 / 9480.0  |     3      |    8.5927e-10    |               |
|     5114     |   2.000   | 9138.000 / 9480.0  |     3      |    9.0961e-10    |               |
|     5115     |   2.000   | 9140.000 / 9480.0  |     3      |    8.4511e-10    |               |
|     5116     |   2.000   | 9142.000 / 9480.0  |     3      |    8.9673e-10    |               |
|     5117     |   2.000   | 9144.000 / 9480.0  |     3      |    8.3295e-10    |               |
|     5118     |   2.000   | 9146.000 / 9480.0  |     3      |    8.8597e-10    |               |
|     5119     |   2.000   | 9148.000 / 9480.0  |     3      |    8.2268e-10    |               |
|     5120     |   2.000   | 9150.000 / 9480.0  |     3      |    8.7733e-10    |               |
|     5121     |   2.000   | 9152.000 / 9480.0  |     3      |    8.1408e-10    |               |
|     5122     |   2.000   | 9154.000 / 9480.0  |     3      |    8.7097e-10    |               |
|     5123     |   2.000   | 9156.000 / 9480.0  |     3      |    8.0713e-10    |               |
|     5124     |   2.000   | 9158.000 / 9480.0  |     3      |    8.6699e-10    |               |
|     5125     |   2.000   | 9160.000 / 9480.0  |     3      |    8.0175e-10    |               |
|     5126     |   2.000   | 9162.000 / 9480.0  |     3      |    8.6525e-10    |               |
|     5127     |   2.000   | 9164.000 / 9480.0  |     3      |    7.9764e-10    |               |
|     5128     |   2.000   | 9166.000 / 9480.0  |     3      |    8.6581e-10    |               |
|     5129     |   2.000   | 9168.000 / 9480.0  |     3      |    7.9482e-10    |               |
|     5130     |   2.000   | 9170.000 / 9480.0  |     3      |    8.6867e-10    |               |
|     5131     |   2.000   | 9172.000 / 9480.0  |     3      |    7.9331e-10    |               |
|     5132     |   2.000   | 9174.000 / 9480.0  |     3      |    8.7378e-10    |               |
|     5133     |   2.000   | 9176.000 / 9480.0  |     3      |    7.9281e-10    |               |
|     5134     |   2.000   | 9178.000 / 9480.0  |     3      |    8.8122e-10    |               |
|     5135     |   2.000   | 9180.000 / 9480.0  |     3      |    7.9307e-10    |               |
|     5136     |   2.000   | 9182.000 / 9480.0  |     3      |    8.9098e-10    |               |
|     5137     |   2.000   | 9184.000 / 9480.0  |     3      |    7.9397e-10    |               |
|     5138     |   2.000   | 9186.000 / 9480.0  |     3      |    9.0365e-10    |               |
|     5139     |   2.000   | 9188.000 / 9480.0  |     3      |    7.9546e-10    |               |
|     5140     |   2.000   | 9190.000 / 9480.0  |     3      |    9.1950e-10    |               |
|     5141     |   2.000   | 9192.000 / 9480.0  |     3      |    7.9748e-10    |               |
|     5142     |   2.000   | 9194.000 / 9480.0  |     3      |    9.3866e-10    |               |
|     5143     |   2.000   | 9196.000 / 9480.0  |     3      |    7.9997e-10    |               |
|     5144     |   2.000   | 9198.000 / 9480.0  |     3      |    9.6153e-10    |               |
|     5145     |   2.000   | 9200.000 / 9480.0  |     3      |    8.0275e-10    |               |
|     5146     |   2.000   | 9202.000 / 9480.0  |     3      |    9.8757e-10    |               |
|     5147     |   2.000   | 9204.000 / 9480.0  |     3      |    8.0583e-10    |               |
|     5148     |   2.000   | 9206.000 / 9480.0  |     3      |    1.0161e-09    |               |
|     5149     |   2.000   | 9208.000 / 9480.0  |     3      |    8.0931e-10    |               |
|     5150     |   2.000   | 9210.000 / 9480.0  |     3      |    1.0466e-09    |               |
|     5151     |   2.000   | 9212.000 / 9480.0  |     3      |    8.1327e-10    |               |
|     5152     |   2.000   | 9214.000 / 9480.0  |     3      |    1.0780e-09    |               |
|     5153     |   2.000   | 9216.000 / 9480.0  |     3      |    8.1779e-10    |               |
|     5154     |   2.000   | 9218.000 / 9480.0  |     3      |    1.1102e-09    |               |
|     5155     |   2.000   | 9220.000 / 9480.0  |     3      |    8.2267e-10    |               |
|     5156     |   2.000   | 9222.000 / 9480.0  |     3      |    1.1426e-09    |               |
|     5157     |   2.000   | 9224.000 / 9480.0  |     3      |    8.2772e-10    |               |
|     5158     |   2.000   | 9226.000 / 9480.0  |     3      |    1.1745e-09    |               |
|     5159     |   2.000   | 9228.000 / 9480.0  |     3      |    8.3283e-10    |               |
|     5160     |   2.000   | 9230.000 / 9480.0  |     3      |    1.2058e-09    |               |
|     5161     |   2.000   | 9232.000 / 9480.0  |     3      |    8.3794e-10    |               |
|     5162     |   2.000   | 9234.000 / 9480.0  |     3      |    1.2363e-09    |               |
|     5163     |   2.000   | 9236.000 / 9480.0  |     3      |    8.4303e-10    |               |
|     5164     |   2.000   | 9238.000 / 9480.0  |     3      |    1.2657e-09    |               |
|     5165     |   2.000   | 9240.000 / 9480.0  |     3      |    1.0170e-09    |               |
|     5166     |   2.000   | 9242.000 / 9480.0  |     3      |    3.3431e-09    |               |
|     5167     |   2.000   | 9244.000 / 9480.0  |     3      |    1.3343e-09    |               |
|     5168     |   2.000   | 9246.000 / 9480.0  |     3      |    3.3246e-09    |               |
|     5169     |   2.000   | 9248.000 / 9480.0  |     3      |    1.3241e-09    |               |
|     5170     |   2.000   | 9250.000 / 9480.0  |     3      |    3.3059e-09    |               |
|     5171     |   2.000   | 9252.000 / 9480.0  |     3      |    1.3143e-09    |               |
|     5172     |   2.000   | 9254.000 / 9480.0  |     3      |    3.2872e-09    |               |
|     5173     |   2.000   | 9256.000 / 9480.0  |     3      |    1.3046e-09    |               |
|     5174     |   2.000   | 9258.000 / 9480.0  |     3      |    3.2689e-09    |               |
|     5175     |   2.000   | 9260.000 / 9480.0  |     3      |    1.2952e-09    |               |
|     5176     |   2.000   | 9262.000 / 9480.0  |     3      |    3.2505e-09    |               |
|     5177     |   2.000   | 9264.000 / 9480.0  |     3      |    1.2859e-09    |               |
|     5178     |   2.000   | 9266.000 / 9480.0  |     3      |    3.2327e-09    |               |
|     5179     |   2.000   | 9268.000 / 9480.0  |     3      |    1.2768e-09    |               |
|     5180     |   2.000   | 9270.000 / 9480.0  |     3      |    3.2147e-09    |               |
|     5181     |   2.000   | 9272.000 / 9480.0  |     3      |    1.2680e-09    |               |
|     5182     |   2.000   | 9274.000 / 9480.0  |     3      |    3.1968e-09    |               |
|     5183     |   2.000   | 9276.000 / 9480.0  |     3      |    1.2593e-09    |               |
|     5184     |   2.000   | 9278.000 / 9480.0  |     3      |    3.1793e-09    |               |
|     5185     |   2.000   | 9280.000 / 9480.0  |     3      |    1.2508e-09    |               |
|     5186     |   2.000   | 9282.000 / 9480.0  |     3      |    3.1618e-09    |               |
|     5187     |   2.000   | 9284.000 / 9480.0  |     3      |    1.2425e-09    |               |
|     5188     |   2.000   | 9286.000 / 9480.0  |     3      |    3.1442e-09    |               |
|     5189     |   2.000   | 9288.000 / 9480.0  |     3      |    1.2344e-09    |               |
|     5190     |   2.000   | 9290.000 / 9480.0  |     3      |    3.1268e-09    |               |
|     5191     |   2.000   | 9292.000 / 9480.0  |     3      |    1.2264e-09    |               |
|     5192     |   2.000   | 9294.000 / 9480.0  |     3      |    3.1097e-09    |               |
|     5193     |   2.000   | 9296.000 / 9480.0  |     3      |    1.2186e-09    |               |
|     5194     |   2.000   | 9298.000 / 9480.0  |     3      |    3.0925e-09    |               |
|     5195     |   2.000   | 9300.000 / 9480.0  |     3      |    1.2111e-09    |               |
|     5196     |   2.000   | 9302.000 / 9480.0  |     3      |    3.0758e-09    |               |
|     5197     |   2.000   | 9304.000 / 9480.0  |     3      |    1.2036e-09    |               |
|     5198     |   2.000   | 9306.000 / 9480.0  |     3      |    3.0587e-09    |               |
|     5199     |   2.000   | 9308.000 / 9480.0  |     3      |    1.1963e-09    |               |
|     5200     |   2.000   | 9310.000 / 9480.0  |     3      |    3.0419e-09    |               |
|     5201     |   2.000   | 9312.000 / 9480.0  |     3      |    1.1892e-09    |               |
|     5202     |   2.000   | 9314.000 / 9480.0  |     3      |    3.0252e-09    |               |
|     5203     |   2.000   | 9316.000 / 9480.0  |     3      |    1.1822e-09    |               |
|     5204     |   2.000   | 9318.000 / 9480.0  |     3      |    3.0086e-09    |               |
|     5205     |   2.000   | 9320.000 / 9480.0  |     3      |    1.1754e-09    |               |
|     5206     |   2.000   | 9322.000 / 9480.0  |     3      |    2.9922e-09    |               |
|     5207     |   2.000   | 9324.000 / 9480.0  |     3      |    1.1688e-09    |               |
|     5208     |   2.000   | 9326.000 / 9480.0  |     3      |    2.9756e-09    |               |
|     5209     |   2.000   | 9328.000 / 9480.0  |     3      |    1.1622e-09    |               |
|     5210     |   2.000   | 9330.000 / 9480.0  |     3      |    2.9593e-09    |               |
|     5211     |   2.000   | 9332.000 / 9480.0  |     3      |    1.1558e-09    |               |
